state1,state2,interval,type,drainage1,disturbance1,cover_type1,soil1,age1,drainage2,disturbance2,cover_type2,soil2,age2,precip,mean_temp,max_temp,min_temp,id,longitude,latitude
0,0,15,Absent,NA,NA,R,NA,70120,50,CHP,R,4GA,120,744.0,0.46,6.355,-5.445,7501408701,-78.91618,49.965423
0,0,11,Absent,50,CHP,R,4GA,120,50,NA,R,4GA,120,804.5,0.24,5.9350000000000005,-5.455,7501408701,-78.91618,49.965423
0,0,6,Absent,NA,NA,R,NA,120,NA,NA,R,NA,12070,738.5,0.705,6.825,-5.404999999999999,7501408702,-78.92088,49.96781
0,0,15,Absent,NA,NA,R,NA,12070,60,NA,R,7T,120,744.0,0.455,6.355,-5.445,7501408702,-78.92088,49.96781
0,0,11,Absent,60,NA,R,7T,120,60,NA,R,7T,120,804.5,0.24,5.9350000000000005,-5.455,7501408702,-78.92088,49.96781
0,0,7,Absent,NA,EL,M,NA,NA,NA,EL,F,NA,90,1021.0,1.91,7.66,-3.84,7209902001,-77.684934,46.818121
0,0,15,Absent,NA,EL,F,NA,90,30,EL,F,1A,VIN,997.5,2.49,8.145,-3.165,7209902001,-77.684934,46.818121
0,0,9,Absent,30,EL,F,1A,VIN,31,EL,F,1A,VIN,986.0,2.565,8.275,-3.145,7209902001,-77.684934,46.818121
0,0,7,Absent,NA,EL,R,NA,NA,NA,NA,M,NA,NA,1023.0,1.885,7.635,-3.86,7209902002,-77.67955,46.81874
0,0,15,Absent,NA,NA,M,NA,NA,30,NA,M,RS,10,999.0,2.46,8.115,-3.19,7209902002,-77.67955,46.81874
0,0,9,Absent,30,NA,M,RS,10,30,NA,M,R1A,30,987.5,2.535,8.245000000000001,-3.175,7209902002,-77.67955,46.81874
0,0,7,Absent,NA,EL,R,NA,50120,NA,NA,R,NA,50,840.5,2.495,8.765,-3.7699999999999996,7109606401,-76.396316,46.629154
0,0,14,Absent,NA,NA,R,NA,50,20,NA,M,R1A,70,931.5,2.02,8.285,-4.25,7109606401,-76.396316,46.629154
0,0,11,Absent,20,NA,M,R1A,70,20,NA,R,R1A,70,1077.5,2.62,8.649999999999999,-3.41,7109606401,-76.396316,46.629154
0,0,17,Absent,NA,NA,R,NA,90,NA,NA,R,NA,120,1155.5,-2.79,1.96,-7.535,7102200501,-61.61577,51.11599
0,0,13,Absent,NA,NA,R,NA,120,30,EL,R,1AM,120,1126.5,-1.3900000000000001,3.1,-5.88,7102200501,-61.61577,51.11599
0,0,7,Absent,NA,NA,R,NA,70,NA,NA,R,NA,70,1022.5,0.42,5.925000000000001,-5.09,7409704201,-73.979058,48.724348
0,0,12,Absent,NA,NA,R,NA,70,20,NA,R,4GS,90,988.0,-0.655,5.265000000000001,-6.57,7409704201,-73.979058,48.724348
0,0,18,Absent,20,NA,R,4GS,90,30,NA,R,4GS,90,973.0,1.29,6.945,-4.365,7409704201,-73.979058,48.724348
0,0,12,Absent,30,EL,M,1A,50,30,NA,M,1A,70,987.0,2.37,7.635,-2.9,9500800101,-70.882822,48.250081
0,0,7,Absent,NA,NA,NA,NA,NA,NA,NA,R,NA,30,1022.0,0.41,5.925000000000001,-5.095,7409704202,0,0
0,0,12,Absent,NA,NA,R,NA,30,20,NA,R,4GS,30,987.5,-0.66,5.26,-6.58,7409704202,0,0
0,0,18,Absent,20,NA,R,4GS,30,NA,NA,NA,NA,NA,973.0,1.285,6.9350000000000005,-4.37,7409704202,0,0
0,0,10,Absent,NA,EL,R,NA,90,20,NA,M,R1A,10,883.0,1.865,6.855,-3.13,8901801701,-67.718584,49.449946
1,1,7,Present,NA,NA,F,NA,3070,NA,NA,F,NA,3070,825.5,3.545,9.504999999999999,-2.42,7100806501,-76.731819,45.966655
1,1,11,Present,NA,NA,F,NA,3070,NA,CP,F,NA,12070,843.5,3.0549999999999997,9.285,-3.175,7100806501,-76.731819,45.966655
1,1,5,Present,NA,CP,F,NA,12070,30,CP,F,1AY,JIN,899.5,3.34,9.475000000000001,-2.795,7100806501,-76.731819,45.966655
1,1,9,Present,30,CP,F,1AY,JIN,30,CP,F,1AY,JIN,965.0,3.895,9.685,-1.895,7100806501,-76.731819,45.966655
0,0,10,Absent,NA,NA,R,NA,NA,NA,NA,R,NA,3090,1424.5,1.7349999999999999,7.425,-3.96,7607902402,-72.221061,47.035447
0,0,6,Absent,NA,NA,R,NA,3090,40,NA,M,1AY,9050,1313.0,1.9100000000000001,7.58,-3.76,7607902402,-72.221061,47.035447
0,0,11,Absent,40,NA,M,1AY,9050,40,CHP,M,1AY,VIN,1252.5,2.14,7.65,-3.365,7607902402,-72.221061,47.035447
1,1,10,Present,NA,CP,F,NA,NA,NA,NA,F,NA,90,1426.5,1.7349999999999999,7.425,-3.955,7607902401,-72.217695,47.032247
1,1,6,Present,NA,NA,F,NA,90,30,NA,F,1AY,90,1314.5,1.915,7.585,-3.755,7607902401,-72.217695,47.032247
1,1,11,Present,30,NA,F,1AY,90,31,NA,F,1AY,VIN,1254.0,2.145,7.655,-3.3600000000000003,7607902401,-72.217695,47.032247
1,1,7,Present,NA,NA,F,NA,50,NA,NA,F,NA,50,844.0,3.205,9.155000000000001,-2.745,7100806502,-76.735481,45.969729
1,1,11,Present,NA,NA,F,NA,50,NA,NA,F,NA,9050,864.0,2.7199999999999998,8.93,-3.495,7100806502,-76.735481,45.969729
1,1,5,Present,NA,NA,F,NA,9050,30,CP,F,1AY,JIN,922.5,3.02,9.14,-3.0999999999999996,7100806502,-76.735481,45.969729
1,1,9,Present,30,CP,F,1AY,JIN,30,NA,F,1AY,JIN,986.5,3.58,9.355,-2.19,7100806502,-76.735481,45.969729
0,0,7,Absent,NA,NA,R,NA,9030,NA,CP,R,NA,12050,938.5,2.46,8.875,-3.96,7100809702,-75.341187,46.384026
0,0,11,Absent,NA,CP,R,NA,12050,NA,NA,R,NA,120,984.5,1.98,8.51,-4.55,7100809702,-75.341187,46.384026
0,0,6,Absent,NA,NA,R,NA,120,60,NA,NA,7E,NA,1047.0,2.715,8.940000000000001,-3.51,7100809702,-75.341187,46.384026
0,0,11,Absent,60,NA,NA,7E,NA,60,NA,NA,7E,NA,1146.5,4.35,9.97,-1.27,7100809702,-75.341187,46.384026
1,1,7,Present,NA,CP,F,NA,12070,NA,NA,F,NA,9050,938.5,2.455,8.875,-3.965,7100809701,-75.33567,46.385551
1,1,11,Present,NA,NA,F,NA,9050,NA,NA,F,NA,10,984.5,1.975,8.51,-4.55,7100809701,-75.33567,46.385551
1,1,6,Present,NA,NA,F,NA,10,30,NA,F,1AY,JIN,1047.5,2.71,8.940000000000001,-3.51,7100809701,-75.33567,46.385551
1,0,11,Extinction,30,NA,F,1AY,JIN,NA,NA,NA,NA,NA,1147.5,4.345000000000001,9.97,-1.275,7100809701,-75.33567,46.385551
0,0,12,Absent,30,EL,M,1A,5030,30,CP,M,1A,3050,986.5,2.37,7.635,-2.9,9500800102,-70.877781,48.251303
0,0,7,Absent,NA,NA,R,NA,10,NA,NA,R,NA,10,1234.0,0.09,5.445,-5.265000000000001,7100603302,-70.671204,47.300461
0,0,14,Absent,NA,NA,R,NA,10,30,NA,R,1A,50,1260.0,-0.15000000000000002,5.095000000000001,-5.385,7100603302,-70.671204,47.300461
0,0,11,Absent,30,NA,R,1A,50,30,NA,R,1AY,50,1352.0,0.20500000000000002,5.23,-4.8149999999999995,7100603302,-70.671204,47.300461
0,0,15,Absent,40,NA,R,4A,50,40,NA,R,4A,50,946.5,0.03999999999999998,5.8149999999999995,-5.73,9204600202,-75.931965,49.163075
1,1,12,Present,NA,NA,M,NA,50,30,CP,F,8AY,30,1014.0,1.825,6.73,-3.085,9109614002,-67.327744,48.865204
0,0,15,Absent,30,NA,R,4GA,50,30,NA,R,4GA,50,948.5,0.0,5.775,-5.765,9204600201,-75.932891,49.16727
0,0,12,Absent,NA,NA,R,NA,50,NA,NA,NA,NA,NA,1014.5,1.825,6.735,-3.085,9109614001,-67.33194,48.861829
0,0,7,Absent,NA,NA,R,NA,120,NA,NA,R,NA,120,822.0,-0.975,4.955,-6.9,7200801002,-76.939381,49.884524
0,0,18,Absent,NA,NA,R,NA,120,50,NA,R,4GA,30,960.5,-0.28500000000000003,5.47,-6.029999999999999,7200801002,-76.939381,49.884524
0,0,7,Absent,NA,NA,R,NA,120,NA,NA,R,NA,120,822.0,-0.975,4.955,-6.9,7200801001,-76.933082,49.883391
0,0,17,Absent,NA,NA,R,NA,120,44,NA,F,4GA,10,940.5,-0.065,5.615,-5.734999999999999,7200801001,-76.933082,49.883391
0,0,5,Absent,NA,NA,M,NA,NA,NA,EL,M,NA,120,904.0,1.585,7.449999999999999,-4.285,7509500202,-77.5787,47.42595
0,0,16,Absent,NA,EL,M,NA,120,20,NA,M,2A,30,965.5,1.165,7.039999999999999,-4.71,7509500202,-77.5787,47.42595
0,0,9,Absent,20,NA,M,2A,30,30,NA,M,2A,30,876.5,2.48,8.465,-3.505,7509500202,-77.5787,47.42595
0,0,10,Absent,30,NA,F,1A,50,30,NA,F,1A,50,1173.0,2.21,7.605,-3.1799999999999997,9303702801,-69.915787,47.083214
0,0,12,Absent,NA,NA,R,NA,120,51,NA,R,5A,120,1004.5,0.32499999999999996,5.135,-4.485,9009106801,-64.671248,50.340151
0,0,8,Absent,NA,NA,R,NA,NA,NA,NA,NA,NA,NA,1047.0,-0.8,4.5,-6.105,7100901502,-74.108965,50.381812
0,0,13,Absent,NA,NA,NA,NA,NA,40,NA,R,1AM,10,1027.5,-1.395,4.109999999999999,-6.9,7100901502,-74.108965,50.381812
0,0,8,Absent,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1046.5,-0.8,4.5,-6.105,7100901501,-74.11468,50.381162
0,0,13,Absent,NA,NA,NA,NA,NA,30,NA,M,1A,10,1027.5,-1.395,4.109999999999999,-6.9,7100901501,-74.11468,50.381162
1,1,10,Present,30,CJ,F,1A,VIN,30,CP,F,1A,VIN,1141.5,1.83,7.13,-3.465,9303705802,-68.485753,47.778323
1,1,8,Present,NA,NA,F,NA,120,NA,NA,F,NA,120,1088.5,4.505,10.14,-1.135,7000401202,-72.232925,45.17056
1,1,7,Present,NA,NA,F,NA,120,NA,NA,F,NA,120,1122.0,4.484999999999999,10.059999999999999,-1.09,7000401202,-72.232925,45.17056
1,1,12,Present,NA,NA,F,NA,120,30,NA,F,1A,VIN,1161.5,4.705,10.120000000000001,-0.715,7000401202,-72.232925,45.17056
1,0,11,Extinction,30,NA,F,1A,VIN,NA,NA,NA,NA,NA,1226.5,5.345000000000001,10.735,-0.04999999999999999,7000401202,-72.232925,45.17056
0,0,5,Absent,NA,CHP,R,NA,70,NA,NA,R,NA,70,979.0,-0.6849999999999999,5.195,-6.5649999999999995,7507600302,-71.744963,49.521066
0,0,18,Absent,NA,NA,R,NA,70,NA,NA,NA,NA,NA,1042.5,0.20499999999999996,5.83,-5.425,7507600302,-71.744963,49.521066
0,0,7,Absent,NA,NA,R,NA,120,NA,NA,R,NA,50,1058.5,1.495,7.385,-4.390000000000001,7209405002,-76.356098,47.117628
0,0,14,Absent,NA,NA,R,NA,50,40,NA,R,1AM,90,1045.0,1.995,7.825,-3.84,7209405002,-76.356098,47.117628
0,0,10,Absent,40,NA,R,1AM,90,50,EL,R,1AM,90,1053.0,1.9700000000000002,7.9399999999999995,-4.005,7209405002,-76.356098,47.117628
0,0,7,Absent,NA,NA,M,NA,50,NA,NA,F,NA,30,1058.5,1.495,7.385,-4.390000000000001,7209405001,-76.350677,47.118358
0,0,14,Absent,NA,NA,F,NA,30,20,NA,F,1AY,50,1045.0,1.99,7.825,-3.84,7209405001,-76.350677,47.118358
0,0,10,Absent,20,NA,F,1AY,50,20,NA,F,1AY,50,1053.0,1.965,7.9399999999999995,-4.005,7209405001,-76.350677,47.118358
0,0,10,Absent,NA,NA,R,NA,JIN,60,NA,R,7E,50,846.0,1.315,7.61,-4.98,8709603901,-79.349616,48.716927
0,0,13,Absent,60,NA,R,7E,50,50,NA,R,7E,50,781.5,2.085,7.855,-3.69,8709603901,-79.349616,48.716927
0,0,7,Absent,NA,NA,M,NA,50,NA,NA,M,NA,12050,1049.5,2.3,7.73,-3.13,7209200601,-78.949944,46.83342
0,0,10,Absent,NA,NA,M,NA,12050,NA,EL,M,NA,70,1027.0,2.455,8.0,-3.0949999999999998,7209200601,-78.949944,46.83342
0,1,7,Colonization,NA,EL,M,NA,70,30,NA,M,1AY,VIN,978.0,2.325,8.105,-3.46,7209200601,-78.949944,46.83342
1,1,7,Present,30,NA,M,1AY,VIN,30,NA,M,1AY,VIN,992.0,2.77,8.3,-2.76,7209200601,-78.949944,46.83342
1,1,7,Present,NA,NA,F,NA,90,NA,NA,F,NA,90,1045.0,2.4050000000000002,7.834999999999999,-3.0300000000000002,7209200602,-78.950363,46.837147
1,1,10,Present,NA,NA,F,NA,90,NA,NA,F,NA,70120,1021.5,2.555,8.105,-3.0,7209200602,-78.950363,46.837147
1,1,7,Present,NA,NA,F,NA,70120,30,NA,F,1AY,VIN,971.0,2.425,8.215,-3.365,7209200602,-78.950363,46.837147
1,1,7,Present,30,NA,F,1AY,VIN,30,NA,F,1AY,VIN,985.0,2.87,8.41,-2.675,7209200602,-78.950363,46.837147
1,0,8,Extinction,NA,NA,M,NA,3090,NA,NA,M,NA,30,1106.5,4.345,9.93,-1.24,7000401201,-72.233222,45.16637
0,1,7,Colonization,NA,NA,M,NA,30,NA,NA,M,NA,50,1141.0,4.324999999999999,9.850000000000001,-1.2,7000401201,-72.233222,45.16637
1,1,12,Present,NA,NA,M,NA,50,30,NA,M,1A,70,1182.0,4.535,9.91,-0.845,7000401201,-72.233222,45.16637
1,1,11,Present,30,NA,M,1A,70,40,NA,M,1A,70,1246.5,5.17,10.535,-0.2,7000401201,-72.233222,45.16637
0,0,7,Absent,NA,CP,R,NA,50,NA,NA,M,NA,30,1037.0,2.34,7.895,-3.205,7209302102,-78.578403,46.752193
